price,bathrooms_group,bedrooms_group,sqft_living,sqft_lot,floors_group,waterfront,view_group,condition_group,city,house_age,is_renovated,year_since_renovation,zipcode,sqft_above,sqft_basement,yr_built,yr_renovated,floors,bedrooms,bathrooms,view,condition
209950,2,3,1180,7300,1,0,No View,4,Auburn,57,0,0,98002,1180,0,1968,0,1,3,1.5,0,4
410000,3,3,1450,19206,2,0,No View,3,Sammamish,36,0,0,98074,1450,0,1989,0,2,3,2.25,0,3
1636000,3,3,3110,6765,2,0,Some View,4,Seattle,79,1,36,98115,2550,560,1946,1989,2,3,2.5,1,4
670000,3,5,2860,68519,2,0,No View,5,Snoqualmie,67,0,0,98065,2860,0,1958,0,2,5,2.5,0,5
821000,3,3,2760,8476,1,0,No View,4,Mercer Island,58,0,0,98040,1690,1070,1967,0,1,3,2.75,0,4
665000,2,5,2800,17788,1,0,No View,4,Kirkland,62,0,0,98033,1400,1400,1963,0,1,5,2,0,4
339000,3,3,1450,3748,2,0,No View,3,Snoqualmie,21,1,22,98065,1450,0,2004,2003,2,3,2.5,0,3
631500,2,4,2530,5650,1.5,0,No View,4,Seattle,115,0,0,98116,1910,620,1910,0,1.5,4,2,0,4
570000,2,3,1640,2808,1,0,Great View,4,Seattle,101,0,0,98144,820,820,1924,0,1,3,2,3,4
437000,2,3,2220,17568,1,0,No View,4,Woodinville,58,0,0,98072,2220,0,1967,0,1,3,1.75,0,4
542500,3,3,2040,10086,2,0,No View,3,Redmond,38,1,25,98052,2040,0,1987,2000,2,3,2.5,0,3
229500,1_or_fewer,3,1230,6000,1,0,No View,4,Auburn,58,0,0,98002,1230,0,1967,0,1,3,1,0,4
170500,1_or_fewer,2,1060,7700,1,0,No View,3,Renton,44,1,12,98055,820,240,1981,2013,1,2,1,0,3
391500,3,3,1920,9625,2,0,No View,3,North Bend,32,0,0,98045,1920,0,1993,0,2,3,2.5,0,3
296475,3,3,1520,4170,2,0,No View,3,Maple Valley,21,1,22,98038,1520,0,2004,2003,2,3,2.5,0,3
1450000,4,4,3770,4103,2,0,No View,5,Seattle,100,0,0,98109,2710,1060,1925,0,2,4,3.25,0,5
888550,3,3,3540,38322,2,0,No View,3,Redmond,36,0,0,98053,3540,0,1989,0,2,3,2.5,0,3
1360000,3,4,5430,108900,2,0,No View,4,Redmond,38,0,0,98053,5430,0,1987,0,2,4,3,0,4
328000,2,3,2250,7904,1.5,0,No View,3,Auburn,27,1,19,98001,2250,0,1998,2006,1.5,3,2,0,3
300000,3,4,2090,5195,2,0,No View,3,Kent,18,0,0,98031,2090,0,2007,0,2,4,2.5,0,3
500000,3,3,1720,3012,2,0,No View,3,Seattle,14,0,0,98133,1720,0,2011,0,2,3,2.5,0,3
494815,3,3,1910,2091,2,0,No View,3,Issaquah,11,0,0,98029,1910,0,2014,0,2,3,2.5,0,3
378000,3,3,1601,2491,3,0,No View,3,Seattle,18,0,0,98125,1536,65,2007,0,3,3,2.5,0,3
505000,3,2,1060,1209,2,0,No View,3,Seattle,19,0,0,98102,940,120,2006,0,2,2,2.25,0,3
680000,3,4,2330,3920,2,0,No View,3,Issaquah,20,0,0,98029,2330,0,2005,0,2,4,2.75,0,3
351999,3,3,2370,4200,2,0,No View,3,Maple Valley,11,0,0,98038,2370,0,2014,0,2,3,2.5,0,3
510000,3,3,1420,1237,3,0,No View,3,Seattle,11,0,0,98107,1420,0,2014,0,3,3,2.5,0,3
1300000,3,4,2360,4000,2,0,No View,3,Seattle,12,1,102,98112,2360,0,2013,1923,2,4,2.25,0,3
374000,2,2,1260,1575,2,0,No View,3,Seattle,24,0,0,98144,1260,0,2001,0,2,2,1.5,0,3
509900,3,3,3030,9053,2,0,No View,3,Renton,16,0,0,98059,3030,0,2009,0,2,3,2.5,0,3
230000,2,3,1140,1201,2,0,No View,3,Seattle,11,0,0,98108,1140,0,2014,0,2,3,1.75,0,3
527700,3,5,2820,9375,1,0,No View,4,Bellevue,57,0,0,98006,1550,1270,1968,0,1,5,2.5,0,4
438000,2,2,1270,1372,3,0,No View,3,Seattle,25,0,0,98115,1270,0,2000,0,3,2,2,0,3
900000,3,3,3180,12600,2,0,No View,4,Sammamish,47,1,25,98074,3180,0,1978,2000,2,3,2.5,0,4
1131000,3,3,2790,13791,1,0,Great View,3,Normandy Park,19,0,0,98166,2790,0,2006,0,1,3,2.25,3,3
439000,3,4,2570,9503,2,0,No View,3,Bothell,45,0,0,98011,2570,0,1980,0,2,4,2.25,0,3
315000,1_or_fewer,2,1080,2674,1,0,No View,4,Seattle,106,1,40,98108,720,360,1919,1985,1,2,1,0,4
765000,4,4,3010,7221,2,0,No View,3,Sammamish,21,1,22,98075,3010,0,2004,2003,2,4,4,0,3
332000,3,3,2120,14915,1,0,No View,3,Auburn,46,1,11,98001,1720,400,1979,2014,1,3,2.25,0,3
600000,3,3,1900,46609,1.5,0,No View,4,Woodinville,56,0,0,98072,1440,460,1969,0,1.5,3,2.25,0,4
378500,3,3,2860,43821,2,0,No View,4,Auburn,35,0,0,98092,2860,0,1990,0,2,3,2.5,0,4
190000,1_or_fewer,3,910,10575,1,0,No View,4,Federal Way,57,0,0,98003,910,0,1968,0,1,3,1,0,4
645000,3,4,2850,37522,2,0,No View,3,Sammamish,38,1,25,98075,2850,0,1987,2000,2,4,2.5,0,3
780000,3,2,2560,2500,2,0,No View,5,Seattle,124,0,0,98112,1690,870,1901,0,2,2,2.5,0,5
370000,2,3,1570,16817,2,0,No View,3,North Bend,43,0,0,98045,1570,0,1982,0,2,3,1.75,0,3
875000,4,4,3110,108464,2,0,Some View,4,Sammamish,46,0,0,98075,3110,0,1979,0,2,4,3.5,2,4
1049000,4,4,4740,126759,2,0,No View,4,Issaquah,34,0,0,98027,4740,0,1991,0,2,4,3.75,0,4
479000,1_or_fewer,3,1340,13750,1,0,No View,4,Bellevue,70,1,16,98006,1340,0,1955,2009,1,3,1,0,4
245000,3,4,2600,6390,1,0,No View,3,Federal Way,47,0,0,98023,1390,1210,1978,0,1,4,2.25,0,3
542000,2,3,1070,8030,1,0,No View,3,Redmond,59,1,11,98052,1070,0,1966,2014,1,3,1.75,0,3
557500,3,3,1820,9670,2,0,No View,3,Redmond,41,0,0,98052,1820,0,1984,0,2,3,2.25,0,3
480000,1_or_fewer,2,1060,3040,1,0,No View,3,Seattle,101,1,14,98103,860,200,1924,2011,1,2,1,0,3
330000,3,3,2220,4060,1,0,No View,3,Seattle,32,0,0,98118,1330,890,1993,0,1,3,2.25,0,3
160000,1_or_fewer,3,1350,8700,1.5,0,No View,3,SeaTac,83,1,26,98188,1350,0,1942,1999,1.5,3,1,0,3
695500,3,5,2510,9180,1,0,Some View,4,Redmond,50,0,0,98052,1600,910,1975,0,1,5,2.75,1,4
235500,3,5,2340,13713,1,0,No View,3,Federal Way,58,0,0,98003,1670,670,1967,0,1,5,2.5,0,2
326500,1_or_fewer,3,1060,7920,1,0,No View,4,Seattle,57,0,0,98106,1060,0,1968,0,1,3,1,0,4
300000,3,4,2200,8065,2,0,No View,3,Kent,27,1,19,98031,2200,0,1998,2006,2,4,2.5,0,3
267000,1_or_fewer,3,1400,8100,1.5,0,No View,3,Seattle,81,0,0,98125,1400,0,1944,0,1.5,3,1,0,3
292600,2,3,1520,7123,1,0,No View,4,Renton,66,0,0,98056,1520,0,1959,0,1,3,1.5,0,4
362000,3,5,1810,3000,2,0,No View,3,Seattle,27,1,19,98118,1810,0,1998,2006,2,5,3,0,3
1087500,2,2,2360,11340,1.5,0,No View,3,Mercer Island,28,0,0,98040,2360,0,1997,0,1.5,2,2,0,3
357562,2,2,1210,1032,2,0,No View,3,Issaquah,11,0,0,98029,1210,0,2014,0,2,2,1.75,0,3
789900,3,3,3420,25150,1,0,No View,4,Bellevue,38,0,0,98006,1750,1670,1987,0,1,3,2.5,0,4
513000,3,3,1810,4592,2,0,No View,3,Issaquah,33,0,0,98029,1810,0,1992,0,2,3,2.5,0,3
336000,3,3,2760,10160,1,0,No View,3,Renton,56,1,15,98058,2760,0,1969,2010,1,3,2.25,0,3
560000,3,4,1950,9800,1,0,No View,3,Kirkland,57,1,28,98033,1330,620,1968,1997,1,4,2.25,0,3
1150000,3,3,3830,48743,2,0,No View,3,Bellevue,34,0,0,98006,3830,0,1991,0,2,3,2.5,0,3
410000,3,4,2060,7283,1,0,No View,3,Shoreline,62,1,12,98155,1220,840,1963,2013,1,4,2.25,0,3
371500,1_or_fewer,3,1650,6400,1,0,No View,4,Seattle,71,1,46,98106,980,670,1954,1979,1,3,1,0,4
368000,2,4,2100,11942,1,0,No View,3,Seattle,61,1,25,98106,1030,1070,1964,2000,1,4,1.75,0,3
650000,3,4,3720,57499,1,0,No View,3,Carnation,22,0,0,98014,1880,1840,2003,0,1,4,3,0,3
308950,3,4,1920,8562,2,0,Some View,4,Enumclaw,31,0,0,98022,1920,0,1994,0,2,4,2.5,2,4
440000,2,3,1860,217800,2,0,Some View,3,Renton,27,1,19,98059,1860,0,1998,2006,2,3,2,2,3
630000,3,2,2290,3507,2,0,No View,3,Issaquah,20,0,0,98029,2290,0,2005,0,2,2,2.5,0,3
228950,2,3,1200,9085,1,0,No View,4,Federal Way,57,0,0,98023,1200,0,1968,0,1,3,1.75,0,4
782000,4,4,5270,53428,2,0,No View,3,Renton,21,1,22,98058,3440,1830,2004,2003,2,4,3.5,0,3
245000,3,3,1600,2788,2,0,No View,4,Kent,33,0,0,98031,1600,0,1992,0,2,3,2.5,0,4
410000,3,4,2560,4020,2,0,No View,3,Maple Valley,19,0,0,98038,2560,0,2006,0,2,4,2.5,0,3
427550,1_or_fewer,2,880,4000,1,0,No View,3,Seattle,85,1,29,98117,880,0,1940,1996,1,2,1,0,3
235000,1_or_fewer,2,1020,7920,1,0,No View,3,Seattle,86,1,56,98108,1020,0,1939,1969,1,2,1,0,3
210000,2,3,960,9380,1,0,No View,3,Seattle,76,1,27,98146,960,0,1949,1998,1,3,2,0,3
485000,3,4,1900,7200,1,0,No View,3,Seattle,48,1,21,98146,1370,530,1977,2004,1,4,2.25,0,3
410000,2,3,1320,6000,1.5,0,No View,4,Seattle,105,0,0,98144,1320,0,1920,0,1.5,3,2,0,4
435000,3,4,2230,9640,1,0,No View,3,Seattle,27,1,19,98125,1320,910,1998,2006,1,4,2.75,0,3
300000,1_or_fewer,3,1150,7314,1,0,No View,3,Bellevue,65,1,13,98008,1150,0,1960,2012,1,3,1,0,3
455000,4,4,3440,6000,2,0,No View,4,Normandy Park,23,0,0,98198,3440,0,2002,0,2,4,3.5,0,4
210000,1_or_fewer,3,1070,8179,1,0,No View,3,Seattle,76,1,27,98146,1070,0,1949,1998,1,3,1,0,3
1050000,3,4,2250,3433,1.5,0,No View,3,Seattle,98,1,12,98112,1500,750,1927,2013,1.5,4,2.75,0,3
458400,3,4,1910,10300,1,0,No View,3,Shoreline,104,1,57,98177,1910,0,1921,1968,1,4,2.5,0,3
390000,2,3,1180,16552,1,0,No View,4,Woodinville,58,0,0,98072,1180,0,1967,0,1,3,1.75,0,4
148226,1_or_fewer,3,1400,7360,1,0,No View,4,Auburn,57,0,0,98092,1400,0,1968,0,1,3,1,0,4
711600,3,4,3580,9316,3,0,No View,3,Bellevue,34,0,0,98007,2370,1210,1991,0,2.5,4,3,0,3
819000,3,3,3176,13391,2,0,Great View,4,Federal Way,40,0,0,98003,2726,450,1985,0,2,3,2.75,3,4
613000,2,2,1170,1890,1.5,0,Some View,4,Seattle,98,0,0,98119,1170,0,1927,0,1.5,2,2,1,4
592350,2,2,1570,4665,1,0,No View,3,Redmond,19,0,0,98053,1570,0,2006,0,1,2,2,0,3
232000,2,3,1460,15000,1,0,No View,3,Auburn,59,1,62,98001,1460,0,1966,1963,1,3,1.5,0,3
250000,2,3,1140,10400,1,0,No View,4,Milton,42,0,0,98354,1140,0,1983,0,1,3,1.75,0,4
115000,2,1,1150,9812,1,0,No View,4,Auburn,63,0,0,98001,1150,0,1962,0,1,1,2,0,4
1115000,3,4,3180,31931,1,0,No View,4,Bellevue,47,1,25,98007,2390,790,1978,2000,1,4,2.5,0,4
585000,3,4,2630,6185,2,0,No View,3,Renton,26,0,0,98056,2630,0,1999,0,2,4,2.5,0,3
580000,3,3,1940,5980,1,0,No View,3,Issaquah,38,1,25,98027,1520,420,1987,2000,1,3,2.25,0,3
165000,1_or_fewer,1,850,8050,1,0,No View,3,Seattle,119,0,0,98118,850,0,1906,0,1,1,1,0,2
430000,2,3,1550,6039,1,0,No View,5,Seattle,83,0,0,98126,830,720,1942,0,1,3,2,0,5
383000,3,3,2090,15000,1,0,No View,3,North Bend,64,1,21,98045,2090,0,1961,2004,1,3,2.25,0,3
1195000,4,4,3960,6654,2,0,No View,3,Seattle,19,0,0,98199,2850,1110,2006,0,2,4,3.5,0,3
201500,1_or_fewer,3,1320,5000,1.5,0,No View,3,Seattle,113,1,31,98116,1320,0,1912,1994,1.5,3,1,0,3
690000,3,4,3220,35400,2,0,No View,3,Woodinville,34,0,0,98072,3220,0,1991,0,2,4,2.5,0,3
325000,1_or_fewer,2,800,7260,1,0,No View,3,Seattle,72,0,0,98126,800,0,1953,0,1,2,1,0,3
375000,2,3,1660,9673,1,0,No View,3,Woodinville,49,0,0,98072,1130,530,1976,0,1,3,1.75,0,3
600000,3,4,2250,11370,2,0,No View,3,Kirkland,34,0,0,98034,2250,0,1991,0,2,4,2.5,0,3
340000,3,3,2120,13090,1,0,No View,3,Auburn,28,0,0,98002,2120,0,1997,0,1,3,2.25,0,3
890000,3,4,2310,4020,3,0,No View,5,Seattle,46,0,0,98122,2310,0,1979,0,3,4,2.75,0,5
415000,2,4,1920,7700,2,0,No View,4,Newcastle,55,0,0,98056,1920,0,1970,0,2,4,1.75,0,4
255000,2,3,1550,9720,1,0,No View,3,Black Diamond,49,0,0,98010,1050,500,1976,0,1,3,1.75,0,3
530000,3,2,1785,779,2,0,No View,3,Bellevue,50,0,0,98004,1595,190,1975,0,2,2,2.5,0,3
468000,2,3,1830,9848,1,0,No View,5,Newcastle,63,0,0,98056,1830,0,1962,0,1,3,1.5,0,5
970000,3,5,3500,5040,2,0,Some View,3,Seattle,98,1,18,98126,2950,550,1927,2007,2,5,2.75,2,3
599000,2,3,2560,14680,1,0,No View,3,Redmond,38,1,25,98052,1330,1230,1987,2000,1,3,2,0,3
399500,2,4,1360,4840,1.5,0,No View,4,Seattle,97,0,0,98126,1360,0,1928,0,1.5,4,1.75,0,4
2458000,5+,4,6500,14986,2,0,No View,3,Medina,24,0,0,98039,5180,1320,2001,0,2,4,5.25,0,3
1205000,4,4,3150,5500,2,0,No View,3,Seattle,11,0,0,98105,3150,0,2014,0,2,4,3.5,0,3
325000,1_or_fewer,2,810,4080,1,0,No View,4,Seattle,84,1,27,98126,810,0,1941,1998,1,2,1,0,4
1135250,4,5,7320,217800,2,0,No View,3,Renton,33,0,0,98058,7320,0,1992,0,2,5,4,0,3
568000,2,4,2790,17476,1,0,Some View,3,Burien,69,1,24,98166,1450,1340,1956,2001,1,4,1.75,2,3
517000,2,2,1920,3408,1,0,No View,4,Seattle,113,1,36,98122,960,960,1912,1989,1,2,1.5,0,4
469950,3,4,2530,14178,2,0,No View,3,Duvall,28,0,0,98019,2530,0,1997,0,2,4,2.75,0,3
1675000,3,3,3490,8343,2,1,Great View,4,Seattle,86,1,34,98125,2150,1340,1939,1991,2,3,2.5,4,4
2180000,3,5,4710,11000,2,0,Great View,3,Seattle,94,0,0,98105,3690,1020,1931,0,2,6,2.75,3,3
623000,2,3,2050,16313,1,0,No View,3,Mercer Island,52,0,0,98040,2050,0,1973,0,1,3,1.75,0,2
720000,3,4,2410,8400,2,0,No View,5,Bellevue,60,0,0,98008,2410,0,1965,0,2,4,2.25,0,5
205000,1_or_fewer,3,1180,8240,1,0,No View,4,Federal Way,58,0,0,98003,1180,0,1967,0,1,3,1,0,4
148000,1_or_fewer,2,630,4200,1,0,No View,3,Seattle,95,1,28,98106,630,0,1930,1997,1,2,1,0,3
950000,3,3,3480,7800,1,0,No View,4,Seattle,84,1,27,98177,1750,1730,1941,1998,1,3,2.5,0,4
405000,2,3,1010,7683,1.5,0,No View,5,Seattle,72,0,0,98125,1010,0,1953,0,1.5,3,1.5,0,5
293000,3,3,1910,3481,2,0,No View,3,Kent,16,0,0,98031,1910,0,2009,0,2,3,2.25,0,3
550000,4,3,2490,3582,2,0,No View,3,Issaquah,20,0,0,98027,1720,770,2005,0,2,3,3.5,0,3
435000,3,4,2150,3143,2,0,No View,3,Renton,15,0,0,98059,2150,0,2010,0,2,4,2.5,0,3
355000,3,4,3000,5470,2,0,No View,3,Maple Valley,20,0,0,98038,3000,0,2005,0,2,4,2.75,0,3
673000,3,3,2830,3496,2,0,No View,3,Issaquah,13,1,113,98029,2830,0,2012,1912,2,3,2.75,0,3
449990,3,4,2680,5539,2,0,No View,3,North Bend,12,1,102,98045,2680,0,2013,1923,2,4,2.5,0,3
249000,2,2,1090,2686,2,0,No View,3,Kirkland,43,0,0,98034,1090,0,1982,0,2,2,1.5,0,3
380000,3,4,1984,32400,1,0,No View,3,Des Moines,63,1,22,98198,1564,420,1962,2003,1,4,2.5,0,3
760005,3,4,3090,5859,2,0,No View,3,Sammamish,15,0,0,98074,3090,0,2010,0,2,4,2.75,0,3
674600,3,4,2610,5140,2,0,No View,3,Seattle,19,0,0,98103,2610,0,2006,0,2,4,2.5,0,3
812000,4,4,3370,3634,2,0,No View,3,Issaquah,18,0,0,98029,2750,620,2007,0,2,4,3.5,0,3
333490,3,4,2250,3916,2,0,No View,3,Auburn,11,0,0,98092,2250,0,2014,0,2,4,2.5,0,3
320000,4,3,1450,1387,2,0,No View,3,Seattle,12,1,102,98106,1180,270,2013,1923,2,3,3.25,0,3
999000,3,4,3130,10849,2,0,No View,3,Kirkland,12,1,102,98033,3130,0,2013,1923,2,4,2.5,0,3
810000,3,2,2700,8572,1,0,No View,3,Redmond,18,0,0,98053,2700,0,2007,0,1,2,2.75,0,3
399950,3,5,1970,5400,1,0,No View,3,Seattle,39,0,0,98144,1320,650,1986,0,1,5,2.75,0,3
550000,2,3,1970,4166,2,0,Great View,5,Seattle,96,0,0,98126,1270,700,1929,0,2,3,2,3,5
290000,2,3,1950,15954,1,0,No View,4,Federal Way,66,0,0,98003,1950,0,1959,0,1,3,1.5,0,4
232500,2,3,1940,9887,1,0,No View,4,Federal Way,56,0,0,98003,1140,800,1969,0,1,3,1.5,0,4
1355000,4,4,3550,11000,1,0,Some View,3,Bellevue,26,0,0,98006,2260,1290,1999,0,1,4,3.5,2,3
565000,3,3,2500,7394,2,0,No View,3,Woodinville,35,1,16,98072,2500,0,1990,2009,2,3,2.5,0,3
749950,3,4,2910,18700,1,0,No View,3,Shoreline,68,1,30,98177,2210,700,1957,1995,1,4,2.75,0,3
720500,3,4,3350,35298,2,0,No View,4,Redmond,40,0,0,98053,3350,0,1985,0,2,4,2.5,0,4
507000,2,3,2140,40098,1,0,No View,5,Renton,75,0,0,98058,1490,650,1950,0,1,3,1.75,0,5
989000,5+,5,4030,13474,2,0,No View,3,Sammamish,25,0,0,98075,4030,0,2000,0,2,5,4.5,0,3
463000,3,4,1980,6660,2,0,No View,4,Kirkland,51,0,0,98034,1980,0,1974,0,2,4,2.5,0,4
310000,2,3,1460,9908,1,0,No View,3,Des Moines,73,1,17,98148,1460,0,1952,2008,1,3,1.5,0,3
284000,2,4,1880,8800,1,0,No View,3,Seattle,65,1,13,98168,1130,750,1960,2012,1,4,1.75,0,3
737500,2,3,2320,10900,2,0,No View,3,Seattle,90,1,51,98115,2320,0,1935,1974,2,3,1.75,0,3
569000,4,3,2220,8227,1.5,0,No View,5,Seattle,96,0,0,98108,1770,450,1929,0,1.5,3,3.25,0,5
700000,1_or_fewer,3,1410,7200,2,0,No View,4,Seattle,124,0,0,98144,1410,0,1901,0,2,3,1,0,4
660000,1_or_fewer,3,1240,3500,1,0,No View,4,Seattle,98,0,0,98103,1240,0,1927,0,1,3,1,0,4
275000,2,4,2030,8426,2,0,No View,3,Tukwila,81,0,0,98168,2030,0,1944,0,2,4,2,0,3
570000,4,5,4000,6015,2,0,Some View,3,Renton,21,1,22,98058,3080,920,2004,2003,2,6,3.75,2,3
150000,1_or_fewer,3,490,38500,1.5,0,No View,4,Skykomish,66,0,0,98288,490,0,1959,0,1.5,3,0.75,0,4
356000,3,3,1590,3411,2,0,No View,3,Snoqualmie,25,0,0,98065,1590,0,2000,0,2,3,2.5,0,3
610000,3,3,2630,5827,2,0,No View,3,Redmond,24,0,0,98053,2630,0,2001,0,2,3,2.5,0,3
498800,2,2,1350,4614,1,0,No View,3,Redmond,17,0,0,98053,1350,0,2008,0,1,2,1.75,0,3
226550,1_or_fewer,3,990,4440,1,0,No View,3,Seattle,82,1,23,98106,990,0,1943,2002,1,3,1,0,3
692500,3,4,3710,7984,2,0,No View,3,Snoqualmie,26,0,0,98065,3710,0,1999,0,2,4,2.75,0,3
250000,1_or_fewer,3,990,8062,1,0,No View,4,Des Moines,65,1,24,98198,990,0,1960,2001,1,3,1,0,4
660000,3,4,2510,4543,2,0,No View,3,Sammamish,23,0,0,98075,2510,0,2002,0,2,4,2.5,0,3
295000,1_or_fewer,2,800,6500,1,0,No View,4,Shoreline,72,1,42,98133,800,0,1953,1983,1,2,1,0,4
154950,1_or_fewer,4,1600,10183,1,0,No View,4,Auburn,59,0,0,98002,1600,0,1966,0,1,4,1,0,4
409124,4,5,3320,11340,2,0,No View,4,Kent,26,0,0,98042,2480,840,1999,0,2,5,3.25,0,4
287000,2,5,1730,9230,1,0,No View,3,Renton,63,1,22,98058,1010,720,1962,2003,1,5,1.5,0,3
810000,2,4,2000,3988,1,0,Great View,4,Seattle,67,1,53,98116,1000,1000,1958,1972,1,4,1.75,4,4
525000,3,4,2910,6308,1,0,No View,3,Bothell,40,0,0,98011,1640,1270,1985,0,1,4,2.75,0,3
525000,2,4,1710,10440,1,0,No View,4,Bellevue,70,1,16,98006,1710,0,1955,2009,1,4,1.75,0,4
275000,1_or_fewer,3,1200,7800,1,0,No View,4,Seattle,71,1,46,98126,1200,0,1954,1979,1,3,1,0,4
583000,3,3,2600,5100,2,0,Some View,3,Renton,27,1,19,98056,2600,0,1998,2006,2,3,2.5,1,3
237950,2,2,1460,7926,1,0,No View,4,Covington,38,0,0,98042,1460,0,1987,0,1,2,1.75,0,4
1065000,4,4,4260,9800,2,0,No View,3,Kirkland,17,0,0,98033,4260,0,2008,0,2,4,3.75,0,3
679000,3,4,2100,4480,1.5,0,No View,4,Seattle,97,0,0,98105,1780,320,1928,0,1.5,4,2.75,0,4
1465000,5+,5,4230,6420,2,0,Great View,4,Seattle,109,0,0,98119,2360,1870,1916,0,2,6,4.5,3,4
410000,2,3,1660,6250,1,0,No View,3,Seattle,45,0,0,98116,830,830,1980,0,1,3,1.75,0,3
306000,1_or_fewer,3,1450,7200,1,0,No View,3,Kirkland,56,1,15,98034,1010,440,1969,2010,1,3,1,0,3
215000,2,4,1860,5040,1.5,0,No View,5,Enumclaw,105,0,0,98022,1860,0,1920,0,1.5,4,1.5,0,5
594950,3,4,2720,10006,2,0,No View,3,Sammamish,36,0,0,98074,2720,0,1989,0,2,4,2.5,0,3
1250000,3,4,2920,5500,1,0,Great View,3,Seattle,68,1,25,98199,2030,890,1957,2000,1,4,2.5,3,3
305000,2,3,1800,12196,1,0,No View,4,Federal Way,59,0,0,98023,1800,0,1966,0,1,3,1.5,0,4
425000,1_or_fewer,2,1320,8830,1,0,No View,3,Seattle,86,1,56,98199,1020,300,1939,1969,1,2,1,0,3
215000,2,3,1770,29004,1,0,No View,3,Federal Way,66,1,36,98023,1770,0,1959,1989,1,3,1.75,0,3
480000,3,5,2550,7725,1,0,No View,5,Newcastle,58,0,0,98056,1390,1160,1967,0,1,5,2.75,0,5
550000,2,4,2150,9000,1,0,No View,4,Redmond,59,0,0,98052,1110,1040,1966,0,1,4,1.75,0,4
750000,3,4,3020,7465,2,0,No View,3,Sammamish,21,1,22,98075,3020,0,2004,2003,2,4,2.5,0,3
137124,1_or_fewer,3,960,27442,1,0,No View,4,Renton,55,0,0,98058,960,0,1970,0,1,3,1,0,4
840000,2,3,2783,11177,2,0,No View,3,Seattle,115,1,26,98126,2783,0,1910,1999,2,3,2,0,3
624800,2,3,2250,14274,1,0,No View,4,Mercer Island,61,0,0,98040,1500,750,1964,0,1,3,2,0,4
630000,2,3,1710,8767,1,0,No View,4,Kirkland,39,0,0,98033,1710,0,1986,0,1,3,1.75,0,4
590000,3,3,2650,9380,1,0,No View,5,Lake Forest Park,50,0,0,98155,1680,970,1975,0,1,3,2.5,0,5
599950,4,3,1830,1804,3,0,No View,3,Seattle,11,0,0,98117,1830,0,2014,0,3,3,3.25,0,3
299880,3,3,1460,3044,2,0,No View,3,Seattle,25,0,0,98108,1460,0,2000,0,2,3,2.5,0,3
400000,2,3,1760,6875,1,0,No View,4,Woodinville,58,0,0,98072,1760,0,1967,0,1,3,2,0,4
560000,3,3,1960,6058,2,0,No View,3,Sammamish,23,0,0,98074,1960,0,2002,0,2,3,2.5,0,3
229000,3,4,2010,7688,1,0,No View,3,Federal Way,46,1,11,98023,1170,840,1979,2014,1,4,2.25,0,3
525000,3,4,3670,9958,2,0,No View,3,Renton,20,0,0,98058,3670,0,2005,0,2,4,2.5,0,3
737000,3,2,2290,9772,1,0,No View,3,Redmond,18,0,0,98053,2290,0,2007,0,1,2,2.25,0,3
680000,2,3,1780,5720,1,0,No View,5,Seattle,100,0,0,98103,980,800,1925,0,1,3,2,0,5
635000,3,4,3080,35430,2,0,No View,3,Redmond,28,0,0,98053,3080,0,1997,0,2,4,2.5,0,3
740000,3,4,3360,15091,2,0,No View,3,Redmond,28,0,0,98052,3360,0,1997,0,2,4,2.5,0,3
335500,1_or_fewer,3,1370,6780,2,0,No View,3,Seattle,95,1,28,98125,1370,0,1930,1997,2,3,1,0,3
270000,3,4,1660,8063,1,0,No View,4,Des Moines,47,1,25,98198,1660,0,1978,2000,1,4,2.5,0,4
1037000,4,4,4440,10660,2,0,No View,3,Newcastle,22,0,0,98059,4440,0,2003,0,2,4,3.5,0,3
450000,3,5,2850,209523,1,0,No View,4,Renton,100,1,57,98058,1930,920,1925,1968,1,5,2.5,0,4
379000,3,3,1530,2913,2,0,No View,4,Kirkland,39,0,0,98033,1530,0,1986,0,2,3,2.5,0,4
468000,3,4,2100,8400,1,0,No View,4,Woodinville,49,1,33,98072,1240,860,1976,1992,1,4,2.5,0,4
321500,1_or_fewer,1,730,1942,1,0,No View,3,Seattle,17,0,0,98144,730,0,2008,0,1,1,1,0,3
443000,3,3,1920,8223,2,0,No View,4,Bothell,36,0,0,98011,1920,0,1989,0,2,3,2.25,0,4
340000,1_or_fewer,3,1600,7324,1,0,No View,4,Renton,67,1,53,98056,1600,0,1958,1972,1,3,1,0,4
470000,3,4,2380,17199,2,0,No View,3,Kenmore,46,1,11,98028,1530,850,1979,2014,2,4,2.25,0,3
545000,3,3,2760,17377,2,0,No View,3,Renton,23,0,0,98056,2760,0,2002,0,2,3,2.5,0,3
415000,2,4,1840,11367,1.5,0,No View,4,Shoreline,75,1,42,98177,1840,0,1950,1983,1.5,4,1.5,0,4
599000,3,5,2580,5750,1,0,No View,4,Seattle,124,0,0,98122,1880,700,1901,0,1,7,2.5,0,4
759000,2,4,2100,4750,1,0,No View,3,Seattle,50,0,0,98103,1340,760,1975,0,1,4,1.75,0,3
300000,2,4,1820,5015,1,0,No View,4,Seattle,99,1,32,98108,1190,630,1926,1993,1,4,1.75,0,4
1681000,5+,5,4830,18707,2,0,Some View,5,Mercer Island,73,1,27,98040,3930,900,1952,1998,2,5,5.25,1,5
